review_emotion	_review_score	_review_score_source	segment_id	unit	doc_id	token_count	lexical_token_count	emotion_anger_count	emotion_anger_per_1k	emotion_anger_prop	intensity_anger_mean	emotion_anticipation_count	emotion_anticipation_per_1k	emotion_anticipation_prop	intensity_anticipation_mean	emotion_disgust_count	emotion_disgust_per_1k	emotion_disgust_prop	intensity_disgust_mean	emotion_fear_count	emotion_fear_per_1k	emotion_fear_prop	intensity_fear_mean	emotion_joy_count	emotion_joy_per_1k	emotion_joy_prop	intensity_joy_mean	emotion_sadness_count	emotion_sadness_per_1k	emotion_sadness_prop	intensity_sadness_mean	emotion_surprise_count	emotion_surprise_per_1k	emotion_surprise_prop	intensity_surprise_mean	emotion_trust_count	emotion_trust_per_1k	emotion_trust_prop	intensity_trust_mean	sentiment_positive_count	sentiment_positive_per_1k	sentiment_negative_count	sentiment_negative_per_1k	vad_valence_mean	vad_arousal_mean	vad_dominance_mean	sentiment_balance	lexicon_hit_count	lexicon_unique_hit_count	lexicon_coverage	dominant_emotion	dominant_emotion_score	source_xml	xml_doc_index	title	author	century	genre	publication	category	year	language
emotion_trust_per_1k	292.07920792079204	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002910::window::2	window	wikivir-002910	391	202	10.0	49.504950495049506	0.06369426751592357	0.0060799999999999995	29.0	143.56435643564356	0.18471337579617833	0.11328	10.0	49.504950495049506	0.06369426751592357	0.01504	19.0	94.05940594059406	0.12101910828025478	0.018288	25.0	123.76237623762376	0.1592356687898089	0.21611999999999998	0.0	0.0	0.0	0.0048	5.0	24.752475247524753	0.03184713375796178	0.013888	59.0	292.07920792079204	0.37579617834394907	0.302896	72.0	356.43564356435644	11.0	54.45544554455446	0.7111566666666667	0.41548399999999996	0.6204513333333336	0.7349397590361446	125	63	0.6188118811881188	trust	0.37579617834394907	wikivir.cleaned.xml	2910	Sveta maša			neleposlovje				
emotion_trust_per_1k	286.95652173913044	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-019260::window::1	window	wikivir-019260	368	230	10.0	43.47826086956522	0.053475935828877004	0.011103174603174603	40.0	173.91304347826087	0.21390374331550802	0.14097619047619045	10.0	43.47826086956522	0.053475935828877004	0.018444444444444444	18.0	78.26086956521739	0.0962566844919786	0.03284920634920634	26.0	113.04347826086956	0.13903743315508021	0.16376190476190478	7.0	30.434782608695652	0.0374331550802139	0.031436507936507936	10.0	43.47826086956522	0.053475935828877004	0.03315873015873016	66.0	286.95652173913044	0.35294117647058826	0.3158492063492064	73.0	317.39130434782606	15.0	65.21739130434783	0.7158703798185939	0.4468679138321995	0.642810156840514	0.6590909090909091	126	64	0.5478260869565217	trust	0.35294117647058826	wikivir.cleaned.xml	19260	Litanije Matere Božje (lavretanske litanije)			krscanske molitve				
emotion_trust_per_1k	285.7142857142857	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-019260::window::2	window	wikivir-019260	193	105	4.0	38.0952380952381	0.047619047619047616	0.00475	18.0	171.42857142857142	0.21428571428571427	0.122328125	5.0	47.61904761904761	0.05952380952380952	0.014921875	7.0	66.66666666666667	0.08333333333333333	0.02540625	14.0	133.33333333333334	0.16666666666666666	0.15559374999999998	2.0	19.04761904761905	0.023809523809523808	0.018796874999999998	4.0	38.0952380952381	0.047619047619047616	0.02171875	30.0	285.7142857142857	0.35714285714285715	0.27123437499999997	32.0	304.7619047619048	8.0	76.1904761904762	0.7314308035714285	0.4757488839285714	0.6795708705357143	0.6	64	34	0.6095238095238096	trust	0.35714285714285715	wikivir.cleaned.xml	19260	Litanije Matere Božje (lavretanske litanije)			krscanske molitve				
emotion_trust_per_1k	283.0188679245283	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-000811::window::93	window	wikivir-000811	352	159	9.0	56.60377358490566	0.07563025210084033	0.04180851063829787	24.0	150.94339622641508	0.20168067226890757	0.10977659574468084	7.0	44.0251572327044	0.058823529411764705	0.01730851063829787	8.0	50.314465408805034	0.06722689075630252	0.04178723404255319	24.0	150.94339622641508	0.20168067226890757	0.1667872340425532	2.0	12.578616352201259	0.01680672268907563	0.017808510638297873	0.0	0.0	0.0	0.0	45.0	283.0188679245283	0.37815126050420167	0.2743829787234042	39.0	245.28301886792454	11.0	69.18238993710692	0.5954199468085106	0.40327801418439707	0.509452925531915	0.56	94	51	0.5911949685534591	trust	0.37815126050420167	wikivir.cleaned.xml	811	Skavt Peter	Fran Milčinski	20	proza				
emotion_trust_per_1k	280.4232804232804	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002819::window::14	window	wikivir-002819	437	189	1.0	5.291005291005291	0.006097560975609756	0.004269230769230769	51.0	269.8412698412698	0.31097560975609756	0.2747051282051282	1.0	5.291005291005291	0.006097560975609756	0.00741025641025641	3.0	15.873015873015872	0.018292682926829267	0.022384615384615385	52.0	275.13227513227514	0.3170731707317073	0.32157692307692304	1.0	5.291005291005291	0.006097560975609756	0.007615384615384615	2.0	10.582010582010582	0.012195121951219513	0.011025641025641025	53.0	280.4232804232804	0.3231707317073171	0.25958974358974357	53.0	280.4232804232804	3.0	15.873015873015872	0.7389861111111111	0.4764805555555556	0.5228260683760684	0.8928571428571429	78	21	0.4126984126984127	trust	0.3231707317073171	wikivir.cleaned.xml	2819	Krajnska pismenost	Valentin Vodnik	19	neleposlovje				
emotion_trust_per_1k	275.8620689655172	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002910::window::9	window	wikivir-002910	362	145	6.0	41.37931034482759	0.05309734513274336	0.026708333333333334	19.0	131.0344827586207	0.168141592920354	0.08690625	6.0	41.37931034482759	0.05309734513274336	0.0325625	9.0	62.06896551724138	0.07964601769911504	0.05520833333333333	17.0	117.24137931034483	0.1504424778761062	0.16533333333333333	9.0	62.06896551724138	0.07964601769911504	0.05673958333333332	7.0	48.275862068965516	0.061946902654867256	0.03141666666666667	40.0	275.8620689655172	0.35398230088495575	0.2721458333333333	42.0	289.65517241379314	17.0	117.24137931034483	0.6646119791666667	0.45560416666666664	0.6046822916666666	0.423728813559322	96	65	0.6620689655172414	trust	0.35398230088495575	wikivir.cleaned.xml	2910	Sveta maša			neleposlovje				
emotion_trust_per_1k	273.4375	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-007562::document::1	document	wikivir-007562	302	128	5.0	39.0625	0.053763440860215055	0.004404761904761904	19.0	148.4375	0.20430107526881722	0.0967142857142857	0.0	0.0	0.0	0.0	2.0	15.625	0.021505376344086023	0.015261904761904763	17.0	132.8125	0.1827956989247312	0.10396428571428572	5.0	39.0625	0.053763440860215055	0.03961904761904762	10.0	78.125	0.10752688172043011	0.03348809523809524	35.0	273.4375	0.3763440860215054	0.20207142857142854	32.0	250.0	7.0	54.6875	0.6577063492063492	0.4753988095238095	0.547125992063492	0.6410256410256411	84	30	0.65625	trust	0.3763440860215054	wikivir.cleaned.xml	7562	Vila je dala svojo hčer kraljeviču			ljudske pripovedke				
emotion_trust_per_1k	273.4375	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-007562::window::1	window	wikivir-007562	301	128	5.0	39.0625	0.053763440860215055	0.004404761904761904	19.0	148.4375	0.20430107526881722	0.0967142857142857	0.0	0.0	0.0	0.0	2.0	15.625	0.021505376344086023	0.015261904761904763	17.0	132.8125	0.1827956989247312	0.10396428571428572	5.0	39.0625	0.053763440860215055	0.03961904761904762	10.0	78.125	0.10752688172043011	0.03348809523809524	35.0	273.4375	0.3763440860215054	0.20207142857142854	32.0	250.0	7.0	54.6875	0.6577063492063492	0.4753988095238095	0.547125992063492	0.6410256410256411	84	30	0.65625	trust	0.3763440860215054	wikivir.cleaned.xml	7562	Vila je dala svojo hčer kraljeviču			ljudske pripovedke				
emotion_trust_per_1k	272.7272727272727	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004441::window::177	window	wikivir-004441	355	165	6.0	36.36363636363636	0.07692307692307693	0.0051034482758620684	10.0	60.60606060606061	0.1282051282051282	0.06340229885057472	0.0	0.0	0.0	0.0	1.0	6.0606060606060606	0.01282051282051282	0.009517241379310344	8.0	48.484848484848484	0.10256410256410256	0.06288505747126437	1.0	6.0606060606060606	0.01282051282051282	0.0029770114942528738	7.0	42.42424242424243	0.08974358974358974	0.019034482758620692	45.0	272.7272727272727	0.5769230769230769	0.23483908045977017	25.0	151.51515151515153	5.0	30.303030303030305	0.6063052681992337	0.42064865900383136	0.5798761494252875	0.6666666666666666	87	39	0.5272727272727272	trust	0.5769230769230769	wikivir.cleaned.xml	4441	Kupčija in obrtnija	Ferdo Kočevar	19					
emotion_trust_per_1k	272.7272727272727	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-017804::window::89	window	wikivir-017804	365	165	4.0	24.242424242424242	0.03389830508474576	0.02214102564102564	22.0	133.33333333333334	0.1864406779661017	0.13603846153846155	4.0	24.242424242424242	0.03389830508474576	0.02243589743589744	6.0	36.36363636363636	0.05084745762711865	0.01903846153846154	21.0	127.27272727272727	0.17796610169491525	0.20465384615384613	5.0	30.303030303030305	0.0423728813559322	0.02926923076923077	11.0	66.66666666666667	0.09322033898305085	0.057679487179487184	45.0	272.7272727272727	0.3813559322033898	0.4064871794871795	50.0	303.03030303030306	11.0	66.66666666666667	0.695837148962149	0.4863297313797314	0.6566389804639805	0.639344262295082	78	42	0.4727272727272727	trust	0.3813559322033898	wikivir.cleaned.xml	17804	Popotnik široke in ozke poti	Franc Veriti	19	proza			1828	
emotion_trust_per_1k	271.6049382716049	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-014584::window::121	window	wikivir-014584	423	162	7.0	43.20987654320987	0.046357615894039736	0.0094	37.0	228.39506172839504	0.24503311258278146	0.25237647058823526	6.0	37.03703703703704	0.039735099337748346	0.013270588235294119	9.0	55.55555555555555	0.059602649006622516	0.0254	39.0	240.74074074074073	0.2582781456953642	0.3376235294117647	5.0	30.864197530864196	0.033112582781456956	0.02309411764705882	4.0	24.691358024691358	0.026490066225165563	0.0182	44.0	271.6049382716049	0.2913907284768212	0.29887058823529405	54.0	333.3333333333333	11.0	67.90123456790123	0.735578543417367	0.5016693277310923	0.590802801120448	0.6615384615384615	85	43	0.5246913580246914	trust	0.2913907284768212	wikivir.cleaned.xml	14584	Žrtev razmer	Miroslav Malovrh	20	proza			1903	
emotion_trust_per_1k	270.44025157232704	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004441::window::178	window	wikivir-004441	356	159	5.0	31.446540880503143	0.06756756756756757	0.010465116279069766	10.0	62.893081761006286	0.13513513513513514	0.06513953488372093	0.0	0.0	0.0	0.0	2.0	12.578616352201259	0.02702702702702703	0.01072093023255814	8.0	50.314465408805034	0.10810810810810811	0.0651627906976744	1.0	6.289308176100629	0.013513513513513514	0.0030116279069767444	5.0	31.446540880503143	0.06756756756756757	0.011802325581395351	43.0	270.44025157232704	0.581081081081081	0.22382558139534878	21.0	132.0754716981132	4.0	25.157232704402517	0.5872615310077519	0.4115081395348837	0.5685842054263566	0.68	86	39	0.5408805031446541	trust	0.581081081081081	wikivir.cleaned.xml	4441	Kupčija in obrtnija	Ferdo Kočevar	19					
emotion_trust_per_1k	268.1159420289856	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-008993::window::2	window	wikivir-008993	288	138	2.0	14.492753623188406	0.020833333333333332	0.007079365079365079	28.0	202.8985507246377	0.2916666666666667	0.1736507936507936	2.0	14.492753623188406	0.020833333333333332	0.006079365079365079	4.0	28.985507246376812	0.041666666666666664	0.017126984126984126	19.0	137.68115942028984	0.19791666666666666	0.16517460317460314	1.0	7.246376811594203	0.010416666666666666	0.006492063492063492	3.0	21.73913043478261	0.03125	0.018111111111111113	37.0	268.11594202898556	0.3854166666666667	0.3324444444444445	37.0	268.11594202898556	3.0	21.73913043478261	0.6711772486772487	0.4137862433862434	0.6123539682539685	0.85	63	35	0.45652173913043476	trust	0.3854166666666667	wikivir.cleaned.xml	8993	Slomsek Apostolska hrana/84							
emotion_trust_per_1k	267.85714285714283	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-001993::window::2	window	wikivir-001993	238	112	2.0	17.857142857142858	0.022727272727272728	0.012968253968253967	24.0	214.28571428571428	0.2727272727272727	0.1608888888888889	4.0	35.714285714285715	0.045454545454545456	0.015888888888888886	9.0	80.35714285714286	0.10227272727272728	0.04515873015873016	9.0	80.35714285714286	0.10227272727272728	0.08898412698412698	5.0	44.642857142857146	0.056818181818181816	0.03893650793650794	5.0	44.642857142857146	0.056818181818181816	0.06065079365079365	30.0	267.85714285714283	0.3409090909090909	0.2845555555555556	34.0	303.57142857142856	6.0	53.57142857142857	0.6770551776266062	0.4242456538170824	0.5661532501889645	0.7	63	30	0.5625	trust	0.3409090909090909	wikivir.cleaned.xml	1993	Limbarska gora	Anton Medved		legende				
emotion_trust_per_1k	267.44186046511624	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-015645::window::8	window	wikivir-015645	197	86	3.0	34.883720930232556	0.03614457831325301	0.02698	19.0	220.93023255813955	0.2289156626506024	0.20025999999999997	3.0	34.883720930232556	0.03614457831325301	0.018439999999999998	6.0	69.76744186046511	0.07228915662650602	0.02032	21.0	244.1860465116279	0.25301204819277107	0.30372	3.0	34.883720930232556	0.03614457831325301	0.043100000000000006	5.0	58.13953488372093	0.060240963855421686	0.031760000000000004	23.0	267.44186046511624	0.27710843373493976	0.29833999999999994	31.0	360.4651162790697	7.0	81.39534883720931	0.712015	0.39754333333333336	0.6038250000000001	0.631578947368421	50	33	0.5813953488372093	trust	0.27710843373493976	wikivir.cleaned.xml	15645	Krištof Šmid		19	kratka proza			1861	
emotion_trust_per_1k	267.44186046511624	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-016761::window::40	window	wikivir-016761	419	172	6.0	34.883720930232556	0.044444444444444446	0.005307692307692307	33.0	191.86046511627907	0.24444444444444444	0.12078846153846155	6.0	34.883720930232556	0.044444444444444446	0.010317307692307692	8.0	46.51162790697674	0.05925925925925926	0.014586538461538463	20.0	116.27906976744185	0.14814814814814814	0.11282692307692309	8.0	46.51162790697674	0.05925925925925926	0.03650961538461538	8.0	46.51162790697674	0.05925925925925926	0.02935576923076923	46.0	267.44186046511624	0.34074074074074073	0.23676923076923076	46.0	267.44186046511624	16.0	93.02325581395348	0.5936742788461539	0.35980128205128215	0.5263609775641025	0.4838709677419355	104	61	0.6046511627906976	trust	0.34074074074074073	wikivir.cleaned.xml	16761	Prevaljška legenda	Franc Sušnik	20	proza			1933	
emotion_trust_per_1k	266.9856459330144	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002910::document::1	document	wikivir-002910	2218	1045	43.0	41.14832535885168	0.05477707006369427	0.013105431309904152	148.0	141.62679425837322	0.18853503184713377	0.10895367412140577	41.0	39.23444976076555	0.05222929936305733	0.018445686900958467	83.0	79.42583732057416	0.10573248407643313	0.03395047923322684	126.0	120.57416267942584	0.16050955414012738	0.18258146964856228	29.0	27.751196172248804	0.03694267515923567	0.02988817891373802	36.0	34.44976076555024	0.045859872611464965	0.024800319488817894	279.0	266.9856459330144	0.3554140127388535	0.28169488817891375	324.0	310.04784688995215	76.0	72.72727272727272	0.6751663205537806	0.4269883652822151	0.6093805378061767	0.62	626	231	0.5990430622009569	trust	0.3554140127388535	wikivir.cleaned.xml	2910	Sveta maša			neleposlovje				
emotion_joy_per_1k	264.1509433962264	emotion_joy_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-019178::window::2	window	wikivir-019178	377	212	1.0	4.716981132075471	0.00510204081632653	0.0006608695652173912	46.0	216.9811320754717	0.23469387755102042	0.2026521739130435	2.0	9.433962264150942	0.01020408163265306	0.005713043478260869	21.0	99.05660377358491	0.10714285714285714	0.019469565217391304	56.0	264.1509433962264	0.2857142857142857	0.3091565217391304	2.0	9.433962264150942	0.01020408163265306	0.006191304347826086	13.0	61.320754716981135	0.0663265306122449	0.05314782608695652	55.0	259.4339622641509	0.28061224489795916	0.26921739130434785	64.0	301.88679245283015	6.0	28.30188679245283	0.7206010869565219	0.4440057971014494	0.6067235507246379	0.8285714285714286	115	57	0.5424528301886793	joy	0.2857142857142857	wikivir.cleaned.xml	19178	Teharski plemiči	Anton Funtek	19	igra s petjem			1890	
emotion_trust_per_1k	263.1578947368421	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002910::window::12	window	wikivir-002910	170	95	3.0	31.578947368421055	0.05084745762711865	0.004	10.0	105.26315789473684	0.1694915254237288	0.0819298245614035	3.0	31.578947368421055	0.05084745762711865	0.009894736842105263	6.0	63.15789473684211	0.1016949152542373	0.012368421052631577	10.0	105.26315789473684	0.1694915254237288	0.20926315789473682	0.0	0.0	0.0	0.0	2.0	21.052631578947366	0.03389830508474576	0.017140350877192984	25.0	263.1578947368421	0.423728813559322	0.2615438596491228	31.0	326.3157894736842	4.0	42.10526315789473	0.6797229532163742	0.4183260233918129	0.6194758771929825	0.7714285714285715	57	39	0.6	trust	0.423728813559322	wikivir.cleaned.xml	2910	Sveta maša			neleposlovje				
emotion_trust_per_1k	262.5698324022346	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-010959::window::127	window	wikivir-010959	496	179	9.0	50.27932960893855	0.09782608695652174	0.017741176470588236	6.0	33.5195530726257	0.06521739130434782	0.03062352941176471	6.0	33.5195530726257	0.06521739130434782	0.014729411764705883	5.0	27.932960893854748	0.05434782608695652	0.008294117647058823	12.0	67.0391061452514	0.13043478260869565	0.1022470588235294	3.0	16.75977653631285	0.03260869565217391	0.013047058823529412	4.0	22.3463687150838	0.043478260869565216	0.0194	47.0	262.5698324022346	0.5108695652173914	0.2888470588235294	48.0	268.1564245810056	15.0	83.79888268156424	0.6381161764705882	0.46557352941176483	0.6566485294117649	0.5238095238095238	85	42	0.4748603351955307	trust	0.5108695652173914	wikivir.cleaned.xml	10959	Kratkočasnice	Anton Brezovnik	19					
emotion_trust_per_1k	262.29508196721315	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002910::window::3	window	wikivir-002910	373	183	5.0	27.3224043715847	0.0423728813559322	0.007663716814159292	22.0	120.21857923497267	0.1864406779661017	0.09212389380530973	4.0	21.85792349726776	0.03389830508474576	0.006654867256637168	14.0	76.50273224043715	0.11864406779661017	0.029743362831858407	19.0	103.82513661202186	0.16101694915254236	0.1666283185840708	3.0	16.393442622950822	0.025423728813559324	0.02053982300884956	3.0	16.393442622950822	0.025423728813559324	0.021929203539823007	48.0	262.29508196721315	0.4067796610169492	0.25602654867256636	55.0	300.5464480874317	8.0	43.71584699453552	0.6729151917404128	0.4159115044247788	0.5963377581120944	0.746031746031746	113	65	0.6174863387978142	trust	0.4067796610169492	wikivir.cleaned.xml	2910	Sveta maša			neleposlovje				
emotion_trust_per_1k	261.74496644295306	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004530::window::140	window	wikivir-004530	322	149	2.0	13.422818791946309	0.01904761904761905	0.007180722891566265	28.0	187.91946308724832	0.26666666666666666	0.16116867469879517	2.0	13.422818791946309	0.01904761904761905	0.007349397590361445	4.0	26.845637583892618	0.0380952380952381	0.010554216867469879	20.0	134.2281879194631	0.19047619047619047	0.202	2.0	13.422818791946309	0.01904761904761905	0.020313253012048192	8.0	53.691275167785236	0.0761904761904762	0.0488433734939759	39.0	261.74496644295306	0.37142857142857144	0.2870963855421687	43.0	288.59060402684565	5.0	33.557046979865774	0.7142761761331038	0.4453813539873781	0.6242513912794034	0.7916666666666666	83	60	0.5570469798657718	trust	0.37142857142857144	wikivir.cleaned.xml	4530	A) Basni in prilike (A. M. Slomšek)	Anton Martin Slomšek	19	prilike in povesti				
emotion_trust_per_1k	260.8695652173913	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-004539::window::11	window	wikivir-004539	366	184	5.0	27.17391304347826	0.02717391304347826	0.018218181818181817	45.0	244.56521739130434	0.24456521739130435	0.1886909090909091	1.0	5.434782608695652	0.005434782608695652	0.0019181818181818182	13.0	70.65217391304347	0.07065217391304347	0.029227272727272727	46.0	250.0	0.25	0.3236727272727273	6.0	32.608695652173914	0.03260869565217391	0.029945454545454542	20.0	108.69565217391305	0.10869565217391304	0.06842727272727273	48.0	260.8695652173913	0.2608695652173913	0.2092363636363636	51.0	277.17391304347825	10.0	54.34782608695652	0.704774891774892	0.4661637445887446	0.5781965367965368	0.6721311475409836	110	63	0.5978260869565217	trust	0.2608695652173913	wikivir.cleaned.xml	4539	Preprosto pismo v raj	Berta Golob	21	črtice				
emotion_trust_per_1k	259.7402597402597	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002910::window::8	window	wikivir-002910	375	154	10.0	64.93506493506493	0.0684931506849315	0.029138297872340423	27.0	175.32467532467533	0.18493150684931506	0.1269787234042553	12.0	77.92207792207792	0.0821917808219178	0.05388297872340425	16.0	103.89610389610391	0.1095890410958904	0.08340425531914894	19.0	123.37662337662337	0.13013698630136986	0.17190425531914894	12.0	77.92207792207792	0.0821917808219178	0.07612765957446808	10.0	64.93506493506493	0.0684931506849315	0.045446808510638294	40.0	259.7402597402597	0.273972602739726	0.27276595744680854	44.0	285.7142857142857	20.0	129.87012987012986	0.6418794326241135	0.4489592198581561	0.5979024822695036	0.375	94	59	0.6103896103896104	trust	0.273972602739726	wikivir.cleaned.xml	2910	Sveta maša			neleposlovje				
emotion_anticipation_per_1k	258.82352941176475	emotion_anticipation_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020787::window::225	window	wikivir-020787	201	85	3.0	35.294117647058826	0.03225806451612903	0.02086206896551724	22.0	258.82352941176475	0.23655913978494625	0.22874137931034483	3.0	35.294117647058826	0.03225806451612903	0.028017241379310345	7.0	82.3529411764706	0.07526881720430108	0.04662068965517241	19.0	223.52941176470588	0.20430107526881722	0.25317241379310346	5.0	58.8235294117647	0.053763440860215055	0.044758620689655165	13.0	152.94117647058826	0.13978494623655913	0.09589655172413794	21.0	247.05882352941177	0.22580645161290322	0.23750000000000002	27.0	317.6470588235294	7.0	82.3529411764706	0.6641752873563218	0.4330632183908046	0.5761077586206897	0.5882352941176471	58	39	0.6823529411764706	anticipation	0.23655913978494625	wikivir.cleaned.xml	20787	Milica, otrok bolesti	Slavko Savinšek	20	romani				
emotion_trust_per_1k	258.06451612903226	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002393::document::1	document	wikivir-002393	302	124	14.0	112.90322580645162	0.12962962962962962	0.020666666666666663	14.0	112.90322580645162	0.12962962962962962	0.1452745098039216	9.0	72.58064516129033	0.08333333333333333	0.03317647058823529	11.0	88.70967741935485	0.10185185185185185	0.028098039215686273	13.0	104.83870967741936	0.12037037037037036	0.23925490196078428	5.0	40.32258064516129	0.046296296296296294	0.01968627450980392	10.0	80.64516129032258	0.09259259259259259	0.06496078431372548	32.0	258.06451612903226	0.2962962962962963	0.2851372549019608	25.0	201.61290322580643	21.0	169.3548387096774	0.6520414332399627	0.4373378151260504	0.5455658963585435	0.08695652173913043	51	22	0.4112903225806452	trust	0.2962962962962963	wikivir.cleaned.xml	2393	Denar ne osreči človeka.			slovenske ljudske pravljice				
emotion_trust_per_1k	258.06451612903226	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-002393::window::1	window	wikivir-002393	302	124	14.0	112.90322580645162	0.12962962962962962	0.020666666666666663	14.0	112.90322580645162	0.12962962962962962	0.1452745098039216	9.0	72.58064516129033	0.08333333333333333	0.03317647058823529	11.0	88.70967741935485	0.10185185185185185	0.028098039215686273	13.0	104.83870967741936	0.12037037037037036	0.23925490196078428	5.0	40.32258064516129	0.046296296296296294	0.01968627450980392	10.0	80.64516129032258	0.09259259259259259	0.06496078431372548	32.0	258.06451612903226	0.2962962962962963	0.2851372549019608	25.0	201.61290322580643	21.0	169.3548387096774	0.6520414332399627	0.4373378151260504	0.5455658963585435	0.08695652173913043	51	22	0.4112903225806452	trust	0.2962962962962963	wikivir.cleaned.xml	2393	Denar ne osreči človeka.			slovenske ljudske pravljice				
emotion_trust_per_1k	257.1428571428571	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-020617::window::362	window	wikivir-020617	419	140	3.0	21.428571428571427	0.02727272727272727	0.021644736842105262	30.0	214.28571428571428	0.2727272727272727	0.17005263157894737	1.0	7.142857142857142	0.00909090909090909	0.005552631578947369	14.0	100.0	0.12727272727272726	0.02697368421052632	22.0	157.14285714285714	0.2	0.17289473684210527	2.0	14.285714285714285	0.01818181818181818	0.012302631578947369	2.0	14.285714285714285	0.01818181818181818	0.006157894736842105	36.0	257.1428571428571	0.32727272727272727	0.2973815789473684	43.0	307.14285714285717	7.0	50.0	0.6551052631578949	0.40609539473684214	0.6179122807017543	0.72	76	42	0.5428571428571428	trust	0.32727272727272727	wikivir.cleaned.xml	20617	Iz nižav in težav	Ivan Zorec	20	avtobiografije				
emotion_trust_per_1k	256.7567567567567	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-018692::window::13	window	wikivir-018692	403	148	5.0	33.78378378378378	0.05	0.017	20.0	135.13513513513513	0.2	0.09594505494505493	1.0	6.756756756756757	0.01	0.0036923076923076927	7.0	47.2972972972973	0.07	0.03423076923076923	19.0	128.37837837837836	0.19	0.16037362637362637	0.0	0.0	0.0	0.0	10.0	67.56756756756756	0.1	0.04083516483516484	38.0	256.7567567567567	0.38	0.2574065934065934	47.0	317.56756756756755	4.0	27.027027027027028	0.6667899267399268	0.4115157509157509	0.6212177655677655	0.8431372549019608	91	61	0.6148648648648649	trust	0.38	wikivir.cleaned.xml	18692	Evangelij po Judu Iškarijotu	Juda Iškarijot		svetopisemske zgodbe				
emotion_trust_per_1k	256.25	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-017804::window::88	window	wikivir-017804	363	160	1.0	6.25	0.010869565217391304	0.0023243243243243243	16.0	100.0	0.17391304347826086	0.11521621621621621	1.0	6.25	0.010869565217391304	0.008756756756756757	2.0	12.5	0.021739130434782608	0.006756756756756757	19.0	118.75	0.20652173913043478	0.23435135135135132	1.0	6.25	0.010869565217391304	0.011324324324324325	11.0	68.75	0.11956521739130435	0.06702702702702702	41.0	256.25	0.44565217391304346	0.3757567567567568	46.0	287.5	7.0	43.75	0.7213371943371943	0.4833623552123553	0.6559048584298584	0.7358490566037735	74	44	0.4625	trust	0.44565217391304346	wikivir.cleaned.xml	17804	Popotnik široke in ozke poti	Franc Veriti	19	proza			1828	
emotion_trust_per_1k	255.55555555555557	emotion_trust_per_1k; lexical_token_count>=80; word_token_count>=80	wikivir-011762::window::11	window	wikivir-011762	195	90	4.0	44.44444444444444	0.0625	0.02472340425531915	9.0	100.0	0.140625	0.10257446808510638	3.0	33.333333333333336	0.046875	0.029276595744680847	5.0	55.55555555555555	0.078125	0.05685106382978724	11.0	122.22222222222221	0.171875	0.17046808510638298	5.0	55.55555555555555	0.078125	0.059489361702127666	4.0	44.44444444444444	0.0625	0.045872340425531906	23.0	255.55555555555554	0.359375	0.27806382978723404	22.0	244.44444444444443	7.0	77.77777777777779	0.6594330040526849	0.49685688956433627	0.6047736828774064	0.5172413793103449	47	38	0.5222222222222223	trust	0.359375	wikivir.cleaned.xml	11762	Dvojna rešitev		19	kratka zgodba			1889	
