bertopic_topic	review_source	_review_score	review_score_source	segment_id	doc_id	unit	title	author	genre	century	year	text_preview_readable	bertopic_is_outlier	bertopic_probability	embedding_model	text_preview	source_xml	xml_doc_index	publication	category	language	unit_segment	doc_id_segment	sent_ids	n_sent_ids	token_count	word_token_count	lemma_token_count	text_preview_segment	source_xml_segment	xml_doc_index_segment	title_segment	author_segment	century_segment	genre_segment	publication_segment	category_segment	year_segment	language_segment	centroid_cosine
0	top_centroid	0.9076468529988562	centroid_cosine	wikivir-004228::window::63	wikivir-004228	window	Vrt, vrt!	Ivan Štrukelj	povesti	19		v hipu, posebno pri starem človeku ne. „Zmerom jednako, zmerom jednako!“ zmajeval je Košček žalostno, potem pa zaklical: „Lenčka, Lenčka!“ Hči je prišla in vrata za seboj précej zaprla, pa je že zazeb	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	v hipu, posebno pri starem človeku ne. „Zmerom jednako, zmerom jednako!“ zmajeval je Košček žalostno, potem pa zaklical: „Lenčka, Lenčka!“ Hči je prišla in vrata za seboj précej zaprla, pa je že zazeb	wikivir.cleaned.xml	4228				window	wikivir-004228	wikivir-004228.s001660|wikivir-004228.s001661|wikivir-004228.s001662|wikivir-004228.s001663|wikivir-004228.s001664|wikivir-004228.s001665|wikivir-004228.s001666|wikivir-004228.s001667|wikivir-004228.s001668|wikivir-004228.s001669|wikivir-004228.s001670|wikivir-004228.s001671|wikivir-004228.s001672|wikivir-004228.s001673|wikivir-004228.s001674|wikivir-004228.s001675|wikivir-004228.s001676|wikivir-004228.s001677|wikivir-004228.s001678|wikivir-004228.s001679	52	404	300	134	v hipu, posebno pri starem človeku ne. „Zmerom jednako, zmerom jednako!“ zmajeval je Košček žalostno, potem pa zaklical: „Lenčka, Lenčka!“ Hči je prišla in vrata za seboj précej zaprla, pa je že zazeblo Koščka v nogo: vsako sapico je čutil. Zato je boječe velel: „Hitro mi daj sem mazilo — oh, še pri	wikivir.cleaned.xml	4228	Vrt, vrt!	Ivan Štrukelj	19	povesti					0.9076468529988562
0	top_centroid	0.9073047717047973	centroid_cosine	wikivir-014842::window::200	wikivir-014842	window	Čez steno	Ivan Bučer	proza	20		Kot bi hotel iz črt njegovega obraza brati vzrok, da se je tako nenadoma pojavil. »Gospodični sta odšli v Kranjsko goro. Starejša je malo zbolela. Prehladila se je, kali.« »Menda ne hudo?« »Ne vem. Pr	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Kot bi hotel iz črt njegovega obraza brati vzrok, da se je tako nenadoma pojavil. »Gospodični sta odšli v Kranjsko goro. Starejša je malo zbolela. Prehladila se je, kali.« »Menda ne hudo?« »Ne vem. Pr	wikivir.cleaned.xml	14842				window	wikivir-014842	wikivir-014842.s003198|wikivir-014842.s003199|wikivir-014842.s003200|wikivir-014842.s003201|wikivir-014842.s003202|wikivir-014842.s003203|wikivir-014842.s003204|wikivir-014842.s003205|wikivir-014842.s003206|wikivir-014842.s003207|wikivir-014842.s003208|wikivir-014842.s003209|wikivir-014842.s003210|wikivir-014842.s003211|wikivir-014842.s003212|wikivir-014842.s003213|wikivir-014842.s003214|wikivir-014842.s003215|wikivir-014842.s003216|wikivir-014842.s003217	40	375	300	150	Kot bi hotel iz črt njegovega obraza brati vzrok, da se je tako nenadoma pojavil. »Gospodični sta odšli v Kranjsko goro. Starejša je malo zbolela. Prehladila se je, kali.« »Menda ne hudo?« »Ne vem. Prišlo ji je nenadoma slabo. Morala je oditi.« Odlagal je nahrbtnik in dva cepina. »Janez!« Zamolklo g	wikivir.cleaned.xml	14842	Čez steno	Ivan Bučer	20	proza					0.9073047717047973
0	top_centroid	0.907251501754688	centroid_cosine	wikivir-020299::window::55	wikivir-020299	window	Požganica	Lovro Kuhar	romani	20	1939	bil zamudil, ker je pil pri Janku. Ko pa je udarilo po vasi: »Pri Zimmerlu so vdrli!«, je bil takoj zraven. Tedaj je tesno ob sebi zaslišal glas: 40 »Nevarna stvar! Človek se lahko opeče! ...« Petruhu	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	bil zamudil, ker je pil pri Janku. Ko pa je udarilo po vasi: »Pri Zimmerlu so vdrli!«, je bil takoj zraven. Tedaj je tesno ob sebi zaslišal glas: 40 »Nevarna stvar! Človek se lahko opeče! ...« Petruhu	wikivir.cleaned.xml	20299				window	wikivir-020299	wikivir-020299.s000777|wikivir-020299.s000778|wikivir-020299.s000779|wikivir-020299.s000780|wikivir-020299.s000781|wikivir-020299.s000782|wikivir-020299.s000783|wikivir-020299.s000784|wikivir-020299.s000785|wikivir-020299.s000786|wikivir-020299.s000787|wikivir-020299.s000788|wikivir-020299.s000789|wikivir-020299.s000790|wikivir-020299.s000791|wikivir-020299.s000792|wikivir-020299.s000793|wikivir-020299.s000794|wikivir-020299.s000795|wikivir-020299.s000796	35	397	300	162	bil zamudil, ker je pil pri Janku. Ko pa je udarilo po vasi: »Pri Zimmerlu so vdrli!«, je bil takoj zraven. Tedaj je tesno ob sebi zaslišal glas: 40 »Nevarna stvar! Človek se lahko opeče! ...« Petruhu je ohromela vsa volja. Odstranil se je, a bilo mu je žal. Mislil je: zakaj nisi nič vzel, bindej! .	wikivir.cleaned.xml	20299	Požganica	Lovro Kuhar	20	romani			1939		0.907251501754688
0	top_centroid	0.9065840988298111	centroid_cosine	wikivir-015436::window::221	wikivir-015436	window	Prihajač	Fran Detela	povesti	19	1888	je razgrnilom pred očmi, in po ušesih so mu donele besede rajnega Mejača: s parizarji je pripeljal, nesel bo pa v ruti. „Proklete kosti kmetske!“ zaškripal je z zobmi in stiskal samokres. Domislil si	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je razgrnilom pred očmi, in po ušesih so mu donele besede rajnega Mejača: s parizarji je pripeljal, nesel bo pa v ruti. „Proklete kosti kmetske!“ zaškripal je z zobmi in stiskal samokres. Domislil si 	wikivir.cleaned.xml	15436				window	wikivir-015436	wikivir-015436.s002055|wikivir-015436.s002056|wikivir-015436.s002057|wikivir-015436.s002058|wikivir-015436.s002059|wikivir-015436.s002060|wikivir-015436.s002061|wikivir-015436.s002062|wikivir-015436.s002063|wikivir-015436.s002064|wikivir-015436.s002065	11	366	300	156	je razgrnilom pred očmi, in po ušesih so mu donele besede rajnega Mejača: s parizarji je pripeljal, nesel bo pa v ruti. „Proklete kosti kmetske!“ zaškripal je z zobmi in stiskal samokres. Domislil si je Lojzeta, ki mu ne da hčere, ne posojila. „Gospôdi ne zaupa! — Še ta se bo norca delal iz mene!“ z	wikivir.cleaned.xml	15436	Prihajač	Fran Detela	19	povesti			1888		0.9065840988298111
0	top_centroid	0.9057306371408267	centroid_cosine	wikivir-004210::window::48	wikivir-004210	window	Ubogi zlodej	France Bevk	povesti	20		bila v prsih, vsaj še eno pametno misel. »Pa tistega je več, kot pojé otrok.« »Vidiš, nenadoma govoriš kar pametno.« Košanu je trepetal rahel prizvok norčevanja v glasu. »Seveda je več, če je prav obd	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	bila v prsih, vsaj še eno pametno misel. »Pa tistega je več, kot pojé otrok.« »Vidiš, nenadoma govoriš kar pametno.« Košanu je trepetal rahel prizvok norčevanja v glasu. »Seveda je več, če je prav obd	wikivir.cleaned.xml	4210				window	wikivir-004210	wikivir-004210.s001270|wikivir-004210.s001271|wikivir-004210.s001272|wikivir-004210.s001273|wikivir-004210.s001274|wikivir-004210.s001275|wikivir-004210.s001276|wikivir-004210.s001277|wikivir-004210.s001278|wikivir-004210.s001279|wikivir-004210.s001280|wikivir-004210.s001281|wikivir-004210.s001282|wikivir-004210.s001283|wikivir-004210.s001284|wikivir-004210.s001285|wikivir-004210.s001286|wikivir-004210.s001287|wikivir-004210.s001288|wikivir-004210.s001289	58	390	300	144	bila v prsih, vsaj še eno pametno misel. »Pa tistega je več, kot pojé otrok.« »Vidiš, nenadoma govoriš kar pametno.« Košanu je trepetal rahel prizvok norčevanja v glasu. »Seveda je več, če je prav obdelano. Pa še koliko več! Saj zato se je poganjal, vrag! Prokleto!« je pobral kamen in ga je zalučal 	wikivir.cleaned.xml	4210	Ubogi zlodej	France Bevk	20	povesti					0.9057306371408267
0	top_centroid	0.905326723194279	centroid_cosine	wikivir-000946::window::190	wikivir-000946	window	Pegam in Lambergar	Fran Detela	zgodovinske povesti	19		med seboj do noči gostimo. Ko zadremlje brez skrbi. srčno ga obsujmo; Da nas več ne preplaši, mu oči izkljujmo!« „Molči, prokleti pevec!“ zavpil je Ostrovrhar in hotel vreči mu težko kupo v glavo; a d	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	med seboj do noči gostimo. Ko zadremlje brez skrbi. srčno ga obsujmo; Da nas več ne preplaši, mu oči izkljujmo!« „Molči, prokleti pevec!“ zavpil je Ostrovrhar in hotel vreči mu težko kupo v glavo; a d	wikivir.cleaned.xml	946				window	wikivir-000946	wikivir-000946.s001754|wikivir-000946.s001755|wikivir-000946.s001756|wikivir-000946.s001757|wikivir-000946.s001758|wikivir-000946.s001759|wikivir-000946.s001760|wikivir-000946.s001761|wikivir-000946.s001762|wikivir-000946.s001763|wikivir-000946.s001764|wikivir-000946.s001765|wikivir-000946.s001766|wikivir-000946.s001767|wikivir-000946.s001768|wikivir-000946.s001769|wikivir-000946.s001770|wikivir-000946.s001771|wikivir-000946.s001772|wikivir-000946.s001773	25	371	300	152	med seboj do noči gostimo. Ko zadremlje brez skrbi. srčno ga obsujmo; Da nas več ne preplaši, mu oči izkljujmo!« „Molči, prokleti pevec!“ zavpil je Ostrovrhar in hotel vreči mu težko kupo v glavo; a domislil se je o pravem času, pri kaki mizi da sedi. Cesarja pa so jele obhajati čudne slutnje, in ko	wikivir.cleaned.xml	946	Pegam in Lambergar	Fran Detela	19	zgodovinske povesti					0.905326723194279
0	top_centroid	0.9052403154613782	centroid_cosine	wikivir-020827::window::51	wikivir-020827	window	Mlinar Bogataj	Jan Plestenjak	romani	20		in s topbriščem udaril po tleh, kot bi hotel pritrditi svojim besedam. »Tone je tudi sekal, ko pa je videl, kako in kaj, je vzel sekiro in odšel z menoj!« je nerodno razlagal Bajželj, ker ni hotel oži	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	in s topbriščem udaril po tleh, kot bi hotel pritrditi svojim besedam. »Tone je tudi sekal, ko pa je videl, kako in kaj, je vzel sekiro in odšel z menoj!« je nerodno razlagal Bajželj, ker ni hotel oži	wikivir.cleaned.xml	20827				window	wikivir-020827	wikivir-020827.s000523|wikivir-020827.s000524|wikivir-020827.s000525|wikivir-020827.s000526|wikivir-020827.s000527|wikivir-020827.s000528|wikivir-020827.s000529|wikivir-020827.s000530|wikivir-020827.s000531|wikivir-020827.s000532|wikivir-020827.s000533|wikivir-020827.s000534|wikivir-020827.s000535|wikivir-020827.s000536|wikivir-020827.s000537|wikivir-020827.s000538|wikivir-020827.s000539|wikivir-020827.s000540	18	384	300	144	in s topbriščem udaril po tleh, kot bi hotel pritrditi svojim besedam. »Tone je tudi sekal, ko pa je videl, kako in kaj, je vzel sekiro in odšel z menoj!« je nerodno razlagal Bajželj, ker ni hotel oživljati prizora v smrečju pod planino. »Joj, joj, kaj bo iz tega?« je spet zavekala Neža, da je Tonet	wikivir.cleaned.xml	20827	Mlinar Bogataj	Jan Plestenjak	20	romani					0.9052403154613782
0	top_centroid	0.904680938470099	centroid_cosine	wikivir-002864::window::156	wikivir-002864	window	Grešnik Lenart	Ivan Cankar	povesti	20		je nekoč videl mlado srno, da je jokala. Trepetal je, šepnil naskrivaj: »Usmili se!« Ko je grbavec slišal to plaho prošnjo, je kriknil od radosti. »Tat! Pokaži cekine! Povej, kam si jih skril!« Drugi	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je nekoč videl mlado srno, da je jokala. Trepetal je, šepnil naskrivaj: »Usmili se!« Ko je grbavec slišal to plaho prošnjo, je kriknil od radosti. »Tat! Pokaži cekine! Povej, kam si jih skril!« Drugi 	wikivir.cleaned.xml	2864				window	wikivir-002864	wikivir-002864.s001600|wikivir-002864.s001601|wikivir-002864.s001602|wikivir-002864.s001603|wikivir-002864.s001604|wikivir-002864.s001605|wikivir-002864.s001606|wikivir-002864.s001607|wikivir-002864.s001608|wikivir-002864.s001609|wikivir-002864.s001610|wikivir-002864.s001611|wikivir-002864.s001612|wikivir-002864.s001613|wikivir-002864.s001614|wikivir-002864.s001615|wikivir-002864.s001616|wikivir-002864.s001617|wikivir-002864.s001618|wikivir-002864.s001619	25	365	300	157	je nekoč videl mlado srno, da je jokala. Trepetal je, šepnil naskrivaj: »Usmili se!« Ko je grbavec slišal to plaho prošnjo, je kriknil od radosti. »Tat! Pokaži cekine! Povej, kam si jih skril!« Drugi so se spogledali in so molčali. Prišel je katehet. Ko to pišem, je zdavnaj že mrtev, ali še sam spom	wikivir.cleaned.xml	2864	Grešnik Lenart	Ivan Cankar	20	povesti					0.904680938470099
0	top_centroid	0.9045697161551677	centroid_cosine	wikivir-001753::window::100	wikivir-001753	window	Ta strašni dan v Strahovici	Mateja Reba	proza			pa se na tvoje tatinske prste kar samo lepi! Pridi, greva v ječo!« - »V ječo, ja, v ječo!« se je smehljal lopov. »Imenitna ječa!« Janez Orožnik ga je začudeno gledal. »Najbrž mu je padla opeka na glav	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	pa se na tvoje tatinske prste kar samo lepi! Pridi, greva v ječo!« - »V ječo, ja, v ječo!« se je smehljal lopov. »Imenitna ječa!« Janez Orožnik ga je začudeno gledal. »Najbrž mu je padla opeka na glav	wikivir.cleaned.xml	1753				window	wikivir-001753	wikivir-001753.s001163|wikivir-001753.s001164|wikivir-001753.s001165|wikivir-001753.s001166|wikivir-001753.s001167|wikivir-001753.s001168|wikivir-001753.s001169|wikivir-001753.s001170|wikivir-001753.s001171|wikivir-001753.s001172|wikivir-001753.s001173|wikivir-001753.s001174|wikivir-001753.s001175|wikivir-001753.s001176|wikivir-001753.s001177|wikivir-001753.s001178|wikivir-001753.s001179|wikivir-001753.s001180|wikivir-001753.s001181|wikivir-001753.s001182	32	402	300	167	pa se na tvoje tatinske prste kar samo lepi! Pridi, greva v ječo!« - »V ječo, ja, v ječo!« se je smehljal lopov. »Imenitna ječa!« Janez Orožnik ga je začudeno gledal. »Najbrž mu je padla opeka na glavo!« je rekel, ko ga je pobiral s tal. Spravil ga je v marico, Rado pa je vpil: »Poženi, hitreje, gre	wikivir.cleaned.xml	1753	Ta strašni dan v Strahovici	Mateja Reba		proza					0.9045697161551677
0	top_centroid	0.9026242891907323	centroid_cosine	wikivir-020817::window::228	wikivir-020817	window	Mlin nad Savo	Mimi Malenšek	zgodovinske povesti	20		se je grozno hohotal. »Ha, ha, Jurko, mladi mlinar, poceni sem kupil dušo od tebe!« Mlinarja je znova objela groza in v polsnu je zaklical: »Kriste reši me!« Tine poleg njega se je vzdramil in planil	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	se je grozno hohotal. »Ha, ha, Jurko, mladi mlinar, poceni sem kupil dušo od tebe!« Mlinarja je znova objela groza in v polsnu je zaklical: »Kriste reši me!« Tine poleg njega se je vzdramil in planil 	wikivir.cleaned.xml	20817				window	wikivir-020817	wikivir-020817.s002975|wikivir-020817.s002976|wikivir-020817.s002977|wikivir-020817.s002978|wikivir-020817.s002979|wikivir-020817.s002980|wikivir-020817.s002981|wikivir-020817.s002982|wikivir-020817.s002983|wikivir-020817.s002984|wikivir-020817.s002985|wikivir-020817.s002986|wikivir-020817.s002987|wikivir-020817.s002988|wikivir-020817.s002989|wikivir-020817.s002990|wikivir-020817.s002991|wikivir-020817.s002992|wikivir-020817.s002993|wikivir-020817.s002994	24	360	300	170	se je grozno hohotal. »Ha, ha, Jurko, mladi mlinar, poceni sem kupil dušo od tebe!« Mlinarja je znova objela groza in v polsnu je zaklical: »Kriste reši me!« Tine poleg njega se je vzdramil in planil na noge. »Kaj vpiješ?« je vprašal, zbujen od strašnega Jurkotovega klica. Zdaj se je vzdramil tudi J	wikivir.cleaned.xml	20817	Mlin nad Savo	Mimi Malenšek	20	zgodovinske povesti					0.9026242891907323
0	top_centroid	0.9022943421675815	centroid_cosine	wikivir-017508::window::174	wikivir-017508	window	Romanje naše Jelice	Josip Vandot	proza	20	1925	bodo bežali pred tabo vsi zajčki – hopsasa!« Pritlikavcu Brinclju se je razjasnil žalostni obraz. Tlesknil je dlan ob dlan in je veselo poskočil. »O, saj res!« je rekel. »Da sem mogel pozabiti na stra	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	bodo bežali pred tabo vsi zajčki – hopsasa!« Pritlikavcu Brinclju se je razjasnil žalostni obraz. Tlesknil je dlan ob dlan in je veselo poskočil. »O, saj res!« je rekel. »Da sem mogel pozabiti na stra	wikivir.cleaned.xml	17508				window	wikivir-017508	wikivir-017508.s002635|wikivir-017508.s002636|wikivir-017508.s002637|wikivir-017508.s002638|wikivir-017508.s002639|wikivir-017508.s002640|wikivir-017508.s002641|wikivir-017508.s002642|wikivir-017508.s002643|wikivir-017508.s002644|wikivir-017508.s002645|wikivir-017508.s002646|wikivir-017508.s002647|wikivir-017508.s002648|wikivir-017508.s002649|wikivir-017508.s002650|wikivir-017508.s002651|wikivir-017508.s002652|wikivir-017508.s002653|wikivir-017508.s002654	33	381	300	142	bodo bežali pred tabo vsi zajčki – hopsasa!« Pritlikavcu Brinclju se je razjasnil žalostni obraz. Tlesknil je dlan ob dlan in je veselo poskočil. »O, saj res!« je rekel. »Da sem mogel pozabiti na strašni pipec, ki bo že kmalu moj! Pamet, ti kratka pamet v moji lepi glavici! Tu imaš malho, Koceljček!	wikivir.cleaned.xml	17508	Romanje naše Jelice	Josip Vandot	20	proza			1925		0.9022943421675815
0	top_centroid	0.9020835590600426	centroid_cosine	wikivir-021169::window::8	wikivir-021169	window	Konec pijanca!	Lovro Kuhar	kratka proza	20	1915	je branil z vsemi štirimi, valjal se je po tleh, mahal z rokama in mahal z nogama. Dvakrat je že na ves glas klical žganja, krohotal in vpil, da mu je vseeno. Tedaj je priropotal doli po stopnjicah hl	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	je branil z vsemi štirimi, valjal se je po tleh, mahal z rokama in mahal z nogama. Dvakrat je že na ves glas klical žganja, krohotal in vpil, da mu je vseeno. Tedaj je priropotal doli po stopnjicah hl	wikivir.cleaned.xml	21169				window	wikivir-021169	wikivir-021169.s000098|wikivir-021169.s000099|wikivir-021169.s000100|wikivir-021169.s000101|wikivir-021169.s000102|wikivir-021169.s000103|wikivir-021169.s000104|wikivir-021169.s000105|wikivir-021169.s000106|wikivir-021169.s000107|wikivir-021169.s000108|wikivir-021169.s000109|wikivir-021169.s000110|wikivir-021169.s000111|wikivir-021169.s000112|wikivir-021169.s000113|wikivir-021169.s000114|wikivir-021169.s000115|wikivir-021169.s000116|wikivir-021169.s000117	23	370	300	153	je branil z vsemi štirimi, valjal se je po tleh, mahal z rokama in mahal z nogama. Dvakrat je že na ves glas klical žganja, krohotal in vpil, da mu je vseeno. Tedaj je priropotal doli po stopnjicah hlapec s senenimi vilami v rokah in obstal pred Blažem. “Si li obseden?” je zavpil in dvignil vile. “U	wikivir.cleaned.xml	21169	Konec pijanca!	Lovro Kuhar	20	kratka proza			1915		0.9020835590600426
0	top_centroid	0.9020529471515482	centroid_cosine	wikivir-020237::window::7	wikivir-020237	window	Božična noč na Treščerovini	Boris Orel	kratka proza	20	1923	visok stoji v povaljanem kožuhu in se ne upa ozreti gospej Treščerski v lice. »No, no!« priganja z veliko nestrpljivostjo. Miha se udari s pestmi po glavi in zatuli daveč se z besedami: »Treščerovina	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	visok stoji v povaljanem kožuhu in se ne upa ozreti gospej Treščerski v lice. »No, no!« priganja z veliko nestrpljivostjo. Miha se udari s pestmi po glavi in zatuli daveč se z besedami: »Treščerovina 	wikivir.cleaned.xml	20237				window	wikivir-020237	wikivir-020237.s000099|wikivir-020237.s000100|wikivir-020237.s000101|wikivir-020237.s000102|wikivir-020237.s000103|wikivir-020237.s000104|wikivir-020237.s000105|wikivir-020237.s000106|wikivir-020237.s000107|wikivir-020237.s000108|wikivir-020237.s000109|wikivir-020237.s000110|wikivir-020237.s000111|wikivir-020237.s000112|wikivir-020237.s000113|wikivir-020237.s000114|wikivir-020237.s000115|wikivir-020237.s000116	18	193	153	96	visok stoji v povaljanem kožuhu in se ne upa ozreti gospej Treščerski v lice. »No, no!« priganja z veliko nestrpljivostjo. Miha se udari s pestmi po glavi in zatuli daveč se z besedami: »Treščerovina je prodana. Rešitve nobene. Žid jo je prekupil.« In plane iz sobe. »Izgubljena, prodana! Moja Trešče	wikivir.cleaned.xml	20237	Božična noč na Treščerovini	Boris Orel	20	kratka proza			1923		0.9020529471515482
0	top_centroid	0.9018991693110496	centroid_cosine	wikivir-016102::window::291	wikivir-016102	window	Višarska polena	Narte Velikonja	povesti	20	1928	Kaj pravijo?« je dvignil Klančar palico. »Da ni tvoj!« je dejal Brus nejevoljno. »Da ni moj!« je bruhnil Klančar. In kakor da ga je popadla blaznost, je zamahnil po Matijcu. Matijec se je zagrabil za	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	Kaj pravijo?« je dvignil Klančar palico. »Da ni tvoj!« je dejal Brus nejevoljno. »Da ni moj!« je bruhnil Klančar. In kakor da ga je popadla blaznost, je zamahnil po Matijcu. Matijec se je zagrabil za 	wikivir.cleaned.xml	16102				window	wikivir-016102	wikivir-016102.s005030|wikivir-016102.s005031|wikivir-016102.s005032|wikivir-016102.s005033|wikivir-016102.s005034|wikivir-016102.s005035|wikivir-016102.s005036|wikivir-016102.s005037|wikivir-016102.s005038|wikivir-016102.s005039|wikivir-016102.s005040|wikivir-016102.s005041|wikivir-016102.s005042|wikivir-016102.s005043|wikivir-016102.s005044|wikivir-016102.s005045|wikivir-016102.s005046|wikivir-016102.s005047|wikivir-016102.s005048|wikivir-016102.s005049	39	411	300	143	Kaj pravijo?« je dvignil Klančar palico. »Da ni tvoj!« je dejal Brus nejevoljno. »Da ni moj!« je bruhnil Klančar. In kakor da ga je popadla blaznost, je zamahnil po Matijcu. Matijec se je zagrabil za glavo ter vznak omahnil Brusu na kolena. Konji so obstali. »Ali noriš?« je kriknil Brus. »O, kaj sem	wikivir.cleaned.xml	16102	Višarska polena	Narte Velikonja	20	povesti			1928		0.9018991693110496
0	top_centroid	0.9018764763195446	centroid_cosine	wikivir-014101::window::28	wikivir-014101	window	Zaradi mačke		kratka proza	20	1901	v slast — moja klobasica — tej tatici, preklicani, prokleti! A nikdar več, ne več ne bode nobene ukradla, nikdar več!« Zadnji stavek je govoril skoro kričeč. Oči so se mu izbulile ter so mu zrle kakor	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	v slast — moja klobasica — tej tatici, preklicani, prokleti! A nikdar več, ne več ne bode nobene ukradla, nikdar več!« Zadnji stavek je govoril skoro kričeč. Oči so se mu izbulile ter so mu zrle kakor	wikivir.cleaned.xml	14101	Amerikanski Slovenec			window	wikivir-014101	wikivir-014101.s000890|wikivir-014101.s000891|wikivir-014101.s000892|wikivir-014101.s000893|wikivir-014101.s000894|wikivir-014101.s000895|wikivir-014101.s000896|wikivir-014101.s000897|wikivir-014101.s000898|wikivir-014101.s000899|wikivir-014101.s000900|wikivir-014101.s000901|wikivir-014101.s000902|wikivir-014101.s000903|wikivir-014101.s000904|wikivir-014101.s000905|wikivir-014101.s000906|wikivir-014101.s000907|wikivir-014101.s000908|wikivir-014101.s000909	61	379	300	157	v slast — moja klobasica — tej tatici, preklicani, prokleti! A nikdar več, ne več ne bode nobene ukradla, nikdar več!« Zadnji stavek je govoril skoro kričeč. Oči so se mu izbulile ter so mu zrle kakor prestrašene v luč, ki je nemirno plapolala ter z napol zabrisanim sojem obsevala njega in mlinarja.	wikivir.cleaned.xml	14101	Zaradi mačke		20	kratka proza	Amerikanski Slovenec		1901		0.9018764763195446
0	random	0.8488214737147448	centroid_cosine	wikivir-016869::window::83	wikivir-016869	window	Prekrščevalec	Jože Ambrožič	zgodovinski romani	20	1916	prižgal trsk. Nato je poiskal nekaj slanine in kruha ter postavil pred fana. “Jej in pripoveduj!” je ukazal Rok in se usedel tako, da je gledal prišleku v obraz. Fant si ni dal dvakrat reči. Tlačil je	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	prižgal trsk. Nato je poiskal nekaj slanine in kruha ter postavil pred fana. “Jej in pripoveduj!” je ukazal Rok in se usedel tako, da je gledal prišleku v obraz. Fant si ni dal dvakrat reči. Tlačil je	wikivir.cleaned.xml	16869				window	wikivir-016869	wikivir-016869.s000940|wikivir-016869.s000941|wikivir-016869.s000942|wikivir-016869.s000943|wikivir-016869.s000944|wikivir-016869.s000945|wikivir-016869.s000946|wikivir-016869.s000947|wikivir-016869.s000948|wikivir-016869.s000949|wikivir-016869.s000950|wikivir-016869.s000951|wikivir-016869.s000952|wikivir-016869.s000953|wikivir-016869.s000954|wikivir-016869.s000955|wikivir-016869.s000956|wikivir-016869.s000957|wikivir-016869.s000958|wikivir-016869.s000959	23	364	300	146	prižgal trsk. Nato je poiskal nekaj slanine in kruha ter postavil pred fana. “Jej in pripoveduj!” je ukazal Rok in se usedel tako, da je gledal prišleku v obraz. Fant si ni dal dvakrat reči. Tlačil je slanino in kruh v usta in obenem pripovedoval Roku, ki je pazno napenjal ušesa: “Prišla je komisija	wikivir.cleaned.xml	16869	Prekrščevalec	Jože Ambrožič	20	zgodovinski romani			1916		0.8488214737147448
0	random	0.7963591162693597	centroid_cosine	wikivir-021152::window::730	wikivir-021152	window	Strah na Sokolskem gradu 2.del		romani	20		mrtev in je šel radi Tebe v smrt. Vide sem ga skočiti z one strehe, kjer sva bila midva z Radivojem. Z razbito glavo je strmoglavil v globočino.« »Torej tudi on mrtev!« je šepetala Lola ter se grozno	False		sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2	mrtev in je šel radi Tebe v smrt. Vide sem ga skočiti z one strehe, kjer sva bila midva z Radivojem. Z razbito glavo je strmoglavil v globočino.« »Torej tudi on mrtev!« je šepetala Lola ter se grozno 	wikivir.cleaned.xml	21152				window	wikivir-021152	wikivir-021152.s009320|wikivir-021152.s009321|wikivir-021152.s009322|wikivir-021152.s009323|wikivir-021152.s009324|wikivir-021152.s009325|wikivir-021152.s009326|wikivir-021152.s009327|wikivir-021152.s009328|wikivir-021152.s009329|wikivir-021152.s009330|wikivir-021152.s009331|wikivir-021152.s009332|wikivir-021152.s009333|wikivir-021152.s009334|wikivir-021152.s009335|wikivir-021152.s009336|wikivir-021152.s009337|wikivir-021152.s009338|wikivir-021152.s009339	27	396	300	152	mrtev in je šel radi Tebe v smrt. Vide sem ga skočiti z one strehe, kjer sva bila midva z Radivojem. Z razbito glavo je strmoglavil v globočino.« »Torej tudi on mrtev!« je šepetala Lola ter se grozno stresla, »o, sled za menoj je umor! Kamor sem stopila, je tekla kri.« »Da, tako je, Lola,« je zaklic	wikivir.cleaned.xml	21152	Strah na Sokolskem gradu 2.del		20	romani					0.7963591162693597
